axila;armpit;armpit
axioma;axiom;aeksiem
axiomático;axiomatic;aeksiemaetik
axón;axon;aeksan
ay!;ouch;auts
ayer;yesterday;jesterdi
ayuda;aid;eid
ayuda;help;help
ayudante;helper;helper
ayuntamiento;city hall;siti hol
azadon;hoe;hou
azadon;mattock;maetek
azafrán;saffron;saefren
azalea;azalea;ezeilje
azimut;azimuth;aezemet
azogue;quicksilver;kwikisilver
azotar;scourge;skerdz
azotar;flog;flag
azote;cat-o'-nine-tails;kaetenain teilz
azteca;aztec;aeztek
azúcar;sugar;suger
azucarado;sugary;sugeri
azucarera;sugar;suger
azucena;lily;lili
azuela;adze;aedz
azufre;brimstone;brimstoun
azufre;sulfur;salfer
azufre;sulphur;salfer
azul;blue;blu
azul celeste;azure;aezer
azulado;bluish;bluif
azulejo;bluebird;bluberd
b;b;bi
babear;dribble;dribel
babear;drool;drul
babear;slobber;slaber
babel;babel;beibel
babero;bib;bib
bacalao;cod;kad
bacalao;codfish;kadfis
bache;pothole;pehoul
bacilo;bacillus;besiles
bacinilla;potty;podi
bacteriano;bacterial;baekteriel
bacterias;bacteria;baekterie
bactericida;bactericide;baektiresaid
bacteriología;bacteriology;baektirialedzi
bacteriológico;bacteriologic;baektirieladzik
bacteriólogo;bacteriologit;baektirialedzest
báculo;crosier;krouzer
badajo;clapper;klaeper
bádminton;badminton;baedminton
bafle;baffle;baefel
bafle;woofer;wufer
bagre;catfish;kaetfis
baguete;baguete;boget
bah!;phooey;fui
bahía;bay;bei
bailar;dance;daens
bailarín;dancer;daenser
bailarina;ballerina;baelerine
baile;wallflower;waletflauer
bajeza;baseness;beisnes
bajeza;turpitude;terpetud
bajío;shoal;soul
bajo;low;lou
bajo;shallow;saelou
bala;bullet;bulet
balada;ballad;baeled
balancear;balance;baelens
balancearse;teeter;titer
balancín;seesaw;siso
balandro;sloop;slup
balar;bleat;blit
balaustre;baluster;baelester
balcón;veranda;veraende
balcón;balcony;baelkeni
balde;bucket;baket
balet;ballet;baelei
balístico;ballistic;belistik
ballena;whale;hweil
ballenero;whaleboat;hweilbout
ballesta;crossbow;krosbou
balón;ball;bol
baloncesto;basketball;baesketbol
balsa;raft;raeft
balsámico;balsamic;bolsaemik
bálsamo;balm;bam
bálsamo;balsam;bolsem
baluarte;bulwark;buliwerk
bambolearse;wobble;wabel
bambú;bamboo;baembu
banano;banana;benaene
banco;bank;baenk
banco;pew;pju
banco;workbench;werkbents
banco ;bench;bents
bandazo;yaw;jo
bandeja;tray;trei
bandeja;salver;saever
bandera;flag;flaeg
banderín;streamer;strimer
bandido;bandit;baendet
bandolera;bandoleer;baendelir
bandolero;brigand;brigend
bandolero;outlaw;autlo
banquero;banker;baenker
banquete;banquet;baenkwet
banquete;feast;fist
bañarse;bathe;beit
bañista;bather;beiter
baño;bath;baet
baño;john;dzan
baño;restroom;ristriktrum
baño;toilet;toilet
baqueta;ramrod;raemrad
bar;pub;pab
baranda;guard rail;gardreil
barandilla;railing;reilin
barato;cheap;sip
barba;beard;bird
barbacoa;barbecue;barbekju
bárbaramente;barbarically;barberikeli
bárbaro;barbarian;barberien
bárbaro;barbarous;barberes
barbudo;bearded;birded
barcaza;barge;bardz
barco;boat;bout
barco;vessel;vesel
barítono;baritone;baeretoun
barlovento;windward;windwerd
barnizar;varnish;varnis
barómetro;barometer;berameter
barón;baron;baeren
baronesa;baroness;baerenes
barquero;boatman;boutmen
barquillo;wafer;uaefer
barra;bar;bar
barra;cross bar;kros bar
barranco;culee;kuli
barranco;gulch;gults
barranco;gully;guli
barranco;ravine;revin
barrena;auger;eger
barrendero;sweeper;swiper
barrer;sweep;swip
barrer;swept;swept
barrera;barrier;baerier
barricada;barricade;baerekeid
barriga;potbelly;patbeli
barriga;tummy;tami
barril;barrel;baerel
barril;cask;kaesk
barril;keg;keg
barro;mud;mad
barroco;baroque;berouk
barullo;din;din
barullo;hullabaloo;hulebelu
basal;basal;beisel
basalto;basalt;beselt
báscula;bascule;baskiul
base;base;beis
básico;ultimate;altemet
básico;basic;beisik
bastar;suffice;sefais
bastardo;bastard;baesterd
bastión;bastion;baestsen
basura;trash;traes
basura;rubbish;rabis
basura;junk;dzank
batalla;battle;baetel
batallador;feisty;feisti
batallón;battalion;betaeljen
batata;sweet potato;switpeteitou
bate;bat;baet
batería;drummer;dramer
batería;battery;baeteri
batidora;beater;biter
batir;churn;sern
batista;cambric;keimbrik
batuta;baton;betan
baúl;trunk;tronk
bautismal;baptismal;baeptizmel
bautismo;baptism;baeptizem
bautista;baptist;baeptest
bautizar;baptize;baeptaiz
baya;berry;berberi
bayoneta;bayonet;beienet
bazar;bazaar;bezar
bazo;spleen;splin
bazofia;slop;slap
bazuca;bazooka;bezuke
beatificación;beatification;biaetefekeifen
beatificar;beatify;bietifi
beatífico;beatific;bietifik
beato;prudish;prudis
bebé;baby ;beibi
beber;drink;drink
beber;imbibe;imbaib
beber;quaff;kwaf
bebida;beverage;beveridz
bebida;booze;buz
beca;scholarship;skalerlisip
beige;beige;beiz
béisbol;baseballl;beisbol
beisbolista;ballplayer;bolpleier
belicista;warmonger;wormanger
bélico;warlike;worlaik
belicosidad;pugnacity;pagnaeseti
belicoso;bellicose;belikous
belicoso;pugnacious;pagneises
bella;pretty;priti
bellaco;miscreant;miskrient
belleza;beauty;bjuti 
bellota;acorn;eikern
benceno;benzene;benzin
bendecir;bless;bles
bendición;god send;gad send
bendición;benediction;benediksen
bendición;blessing;blesedin
benefactor;benefactor;benefaekter
beneficiario;beneficiary;benefisieri
beneficiario;payee;peli
beneficio;markup;markap
beneficio ;benefit;benefit
beneficioso;benefical;benefisen
benevolencia;benevolence;benevelens
benévolo;benevolent;benevelent
benigno;benign;binain
berenjena;eggplant;egplaent
berilo;beryl;berel
bermellón;vermilion;vermiljen
bermuda;bermuda shorts;bermjude sort
berro;watercress;woterkres
beso;kiss;kis
bestia;beast;bist
bestial;bestial;bestsel
bestialidad;bestiality;bestsiaeleti
biblia;bible;baibel
bíblico;scriptural;skriptserel
bíblico;biblical;biblikel
bibliografía;bibliography;bibliagrefi
biblioteca;library;laibrari
biblioteca;bookcase;bukeis
bibliotecario;librarian;laibrerien
bicameral;bicameral;baikaemerel
bicarbonato;bicarb;baikarb
bicentenario;bicentennial;baisenteniel
bíceps;biceps;baiseps
bici ;bike;baik
bicicleta;bicycle;baisikel
bien;good;gud
bien;well;wel
bienal;biennial;baieniel
bienaventurado;blessed;blesed
bienestar;welfare;welfer
bienestar;wellbeing;welbiin
bienvenido;welcome;welkem
bifocal;bifocal;baifoukel
bigamia;bigamy;bigemi
bígamo;bigamist;bigemest
bígamo;bigamous;bigemes 
bigote;moustache;mastaes
bigote;mustache;mastaef
bikini;bikini;bekini
bilateral;bilateral;bailaeterel
bilingüe ;bilingual;bailingwel
bilis;bile;bail 
billar;billiards;biljerdz
billete;ticket;tiket
billetera;billfold;bilfould
billetera;wallet;walet
billón;trillion;triljen
bimestral;bimonthly;bimantli
binario;binary;baineri
bingo;bingo;bingou
binoculares;binoculars;bainakjelerz
binomio;binomial;bainoumiel
biodegradable;biodegradable;baidigreidebel
bioética;bioethics;baiouetiks
biofísica;biophysics;baioufiziks
biogeografía;biogeography;baiodziagrefi
biografía;biography;baiagrefi
biógrafo;biographer;baiagrefer
bioingeniería;bioengineering;baiendzenirin
biología;biology;baialedzi
biológico;biological;baialadzikel
biomasa;biomass;baioumaes
biónica;bionics;baianiks
biopsia;biopsy;baiapsi
bioquímica;biochemistry;baioukemestri
bioquímico;biochemist;baioukemest
biosfera;biosphere;baiesfir
biotecnología;biotechnology;baitekneladzi
biótico;biotic;baiatik
biplano;biplane;baiplein
bipolar;bipolar;baipouler
birlar;filch;filtf
birria;dud;dad
bisagra;hinge;hindg
bisecar;bisect;baisekt
bisexual;bisexual;baiseksuel
bismuto;bismuth;bizmet
bisonte;bison;baisen 
bistec;beefsteak;bifsteik
bitácora;binnacle;binekel
bituminoso;bituminous;betumenes
bivalente;bivalent;baiveilent
bivalvo;bivalve;baivaelv
bizco;cross eyed;kros aid
bizcocho;brownie;brauni
bizcocho;spongecake;spandzkeik
bizquear;squint;skwint
blanco;white;hwait
blanco;target;target
blandir;brandish;braendis
blando;mushy;masi
blando;soft;soft
blanquear;blanch;blaents
blanquear;bleach;blits
blanquear;whiten;hwaiten
blasfemar;blaspheme;blaesfim
blasfemia;blasphemy;blaesfemi
blasfemia;profanity;proufaeneti
blasfemo;blasphemous;blaesfemes
blasón;escutcheon;iskatsen
blindado;armored;armered
bloc;notepad;noutpaed
blonda;doily;doili
bloque;block;blak
bloquear;block;blak
bloquear;stonewall;stounwol
bloquear;lock;lak
bloqueo;blockade;blakeid
blusa;blouse;blaus
bobadas;bunk;bank
bobadas;bunkum;bankem
bobo;booby;bubi
boca;mouth;mauo
bocado;morsel;morsel
bocado;mouthful;mauoful
bochornoso;muggy;magi
bochornoso;sultry;saltri
boda;wedding;wedin
bodega;stockroom;stakrum
bodega;storeroom;storrum
bodega;warehouse;werhaus
boicot;boycott;boikat
boina;beret;berei
bola;ball;bol
boletín;pressrelease;presrilis
boliche;bowling;boulin
bolígrafo;ballpointpen;bolpoint
bolo;kingpin;kinpin
bolos;bowling;boulin
bolos;ninepins;nainpinz
bolos;tenpin;tenpin
bolsa;bag;baeg
bolsa;bagful;baegful
bolsa;pouch;pauts
bolsillo;pocket;paket
bolsita;sachet;saesei
bolso;handbag;haendbaeg
bomba;bomb;bam
bomba;bombshell;bamsel
bomba;pump;pamp
bombachos;breeches;britsez
bombardear;bombard;bambard
bombardear;strafe;streif
bombardeo;bomber;bamer
bombardero;bombardier;bambedir
bombero;fireman;fairmen
bombilla;bulb;balb
bondad;good ness;gudnes
bondad;kindliness;kaindlines
bondadoso;kindhearted;kaindharted
bondadoso;softhearted;sofenharted
bondadoso;tenderhearted;tenderharted
bonificación;bonus;bounes
boquiabierto;agape;egeip
bórax;borax;boraeks
borbotar;burble;berbel
borda;gun wale;gunel
bordado;embroidery;imbroideri
bordado;fancy work;faensiwork
bordado;needlepoint;nidelpoint
bordado;needlework;nidelwerk
bordar;embroider;imbroider
borde;brink;brink
borde;rim;rim
borde;roadside;roudsaid
borde;verge;verdz
borde;brim;brim
bordo;shipboard;sipbord
borla;tassel;taesel
borne;borne;born
borrachín;sot;sat
borracho;drunk;drank
borracho;drunken;dranken
borracho;drunkard;drankerd
borrado;erasure;ireiser
borrador;eraser;ireiser
borrar;erase;ireis
borrar;efface;ifeis
borrar;obliterate;eblitereit
borrón;blot;blat
boscoso;sylvan;silven
bosque;forest;ferest
bosque;woodlan;wudlaend
bosquecillo;coppice;kapes
bostezo;yawn;jon
bota;boot;but
botánica;botany;bateni
botánico;botanical;betaenikel
botánico;botanist;batenest
botas;boots;buts
bote;canister;kaenester
bote;dinghy;dini
bote;jackpot;dzaekpat
bote salvavidas;lifeboat;laifbout
botella;bottle;batel
botín;loot;lut
botiquín;medicin cabinet;medicin cabenet
botón;button;baten
botones;bellboy;belboi
bovino;bovine;bouvain
boxeador;boxer;bakser
boxeo;boxing;bakserin
boxeo;pugilism;pjudzelizem
boya;buoy;bui
bracero;brazier;breizer
bragueta;fly;flai
bramar;bellow;belou 
bramido;boom;bum
braquiosaurio;brachiosaurus;braquisoures
bravuconadas;bravado;brevadou
bravuconear;bluster;blaster
braza;fathom;faedein
brazada;armful;armful
brazalete;bangle;baengel
brazalete;bracelet;breislet
brazo;arm;arm
brécol;broccoli;brocoli
breve ;brief;brif
brevedad;brevity;breveti
breviario;breviary;brivjeri
brezo;heather;heder
bribón;rogue;roug
brida;bridle;braidel
brigada;brigade;brigeid
brillante;bright;brait
brillante;brilliant;briljent
brillante;shiny;saini
brillar;glare;gler
brillar;shine;sain
brillo;brightness;braitness
brillo;gleam;glim
brillo;gloss;glas
brillo;sheen;sin
brincar;hop;hap
brincar;skip;skip
brío;mettle;metel
briqueta;briquette;briket
brisa;breeze;briz
británico;british;britis
brocado;brocade;broukeid
broche;clasp;klaep
brocheta;skewer;skjuer
brócoli;broccoli;brakeli
broma;jest;dzest
broma;practical joke;praektikeldzouk
broma;spoof;spuf
broma;joke;dzouk
bromear;banter;baenter
bromear;wisecrack;waizkraek
bromista;joker;dzouker
bromo;bromine;broumin
bromuro;bromide;broumaid
bronce;bronze;branz
bronceado;suntan;santaen
bronces;brass;braes
bronquial;bronchial;brankiel
bronquios;bronchus;brankes
bronquitis;bronchitis;brankaites
brontosaurio;brontosaurus;brantesores
brote;bud;bad
brote;outbreak;autbreik
brote;outgrowth;autgrouo
broza;brushwood;braswud
bruja;witch;wits
bruja;harridan;haereden
brujería;withcraft;witskraeft
brujo;sorcerer;sorserer
brujo;wizard;wizerd
bruma;haze;heiz
brumoso;foggy;fagi
bruñir;burnish;bernis
brusco;brusque;brask
brusquedad;sharpness;sarpnes
brutal;brutal;brutel
brutal;brutish;brutis
brutalidad;brutality;brutaeleti
bruto;brute;brut
bucal;buccal;bocal
bucanero;buccaneer;bakenir
buceo;diving;daivin
buceo;skindiving;skindaivin
bucólico;bucolic;bjukalik
budismo;buddhism;badizem
bueno ;good;gud
buey;ox;aks
buey;steer;stir
búfalo;buffalo;bafelou
bufanda;scarf;skarf
bufanda;muffler;mafler
bufar;snort;snort
bufe;buffet;bafet
buffer ;bumper;bamper
bufón;jester;dzester
buhardilla;dormer;dormer
búho;owl;aul
buhonero;peddler;pedler
buitre;vulture;valtser
bujía;sparkplug;sparkplag
bulboso;bulbous;balbes
buldog;bulldog;buldog
bulevar;boulevard;bulevard
bullicio;bustle;basel
bullicio;boisterous;boisteres
bullicio;hubbub;hubub
bullir;astir;ester
bullir;seethe;sid
bulto;bulge;baldz
bulto;lump;lamp
bumerang;boomerang;bumeraen
buñuelo;fritter;friter
buque;vessel;vesel
buque;ship;sip
burdel;brothel;bratel
burdo;shoddy;sadi
burgomaestre;burgomaster;bergemaester
burgués;bourgeois;burzwa
burgués;burgher;berger
burla;jeer;dzir
burlar;bilk;bilk
burlar;circumvent;serkem vent
burlarse;mock;mak
burlarse;sneer;snir
burlarse;tease;tiz
burlas;ridicule;ridekjul
burletes;weatherstripping;stripin
burlón;derisive;diraisiv
burlón;quizzical;kwizikel
burocracia;bureaucracy;bjurakresi
burócrata;bureaucrat;bjurekraet
burocráticos;redtape;ridresteip
burro;donkey;danki
burro;dunce;dans
buscador;prospector;praspekter
buscapersonas;pager;peidzer
buscar;search;serts
buscar;seek;sik
búsqueda;quest;kwest
búsqueda automática;autosearch;etousertf
busto;bust;bast
buzón;mailbox;meilbaks
c;c;si
cábala;cabala ;kaebele
cabalgata;cavalcade;kaevelkeid
caballa;mackerel;maekerel
caballería;cavalry;kaevelir
caballeriza;liverystable;liveristeibel
caballero;gentleman;gentimen
caballero;cavalier;kaevelir
caballero;knight;nait
caballerosidad;chivalry;sivelri
caballeroso;chivalrous;sivelres
caballeroso;gentle manly;genti menli
caballete;easel;izel
caballete;sawhorse;sohors
caballete;trestle;tresel
caballito;hobbyhorse;jabijors
caballo;horse;hors
cabaña;cabin;kaben
cabaret;cabaret;kaeberei
cabecera;bedside;bedsaid
cabecera;headboard;hedbord
cabecilla;ringleader;rinlider
cabello;hair;her
cabeza;head;hed
cabezal;bolster;boulster
cabezazo;headbutt;hedbut
cabildeo;lobbying;labiin
cabina;booth;but
cabina;cabin;kaeben
cabizbajo;glum;glum
cable;cable;keibel
cablegrama;cablegram;kaibel graem
cabo;cape;keip
cabo;stub;stab
cabra;goat;gout
cabrestante;capstan;kaepsten
cacao;cacao;kekau
cacao;cocoa;koukou
cacarear;cackle;kaekel
cacatúa;cockatoo;kaketu
cacerola;saucepan;sospaen
cacharro;jalopy;dzelapi
cachemir;cashmere;kaezmir
cachiporra;blackjack;blaedzaek
cachiporra;bludgeon;bladzen
cachiporra;truncheon;trantsen
cachorro;cub;kub
cachorro;pup;pap
cachorro;puppy;papi
cachorro;whelp;welp
cacique;chieftain;siften
cacique;headman;hedmen
cacofonía;cacophony;kaekafeni
cactus;cactus;kaektes
cada;each;its
cadáver;cadaver;kedaever
cadáver;corpse;korps
cadavérico;cadaverous;kedaeveres
cadena;chain;sein
cadena;ridge;ridz
cadencia;cadence;keidens
cadera;hip;hip
cadete;cadet;kedet
caducar;expire;ikspair
caduceo;caduceus;kaedmiem
caduco;defunct;difankt
caer;fall;fel
caer;sink;sink
café;coffee;kaefei
café;coffee;kafi
cafeína;caffeine;kaefin
cafetera;coffee pot;kaefeipot
cafetería;cafeteria;kaefetirie
cafetería;coffee house;kafi pat
cagadero;shithouse;sithaus
caída;fall;fel
caída;falling;faelin
caimán;alligator;aelegeiter
caja;box;baks
caja;casing;keisin
cajero;cashier;kaesir
cajero;check out;sekaut
cajista;compositor;kempazeter
cajista;typesetter;taipseter
cajón;crate;kreit
calabacín;zucchini;zukini
calabacín;zucchini;zouekini
calabaza;calabash;kaelebaes
calabaza;gourd;gord
calabaza;pumpkin;pampken
calafatear;caulk;kok
calamar;squid;skwid
calambre;cramp;kraemp
calamidad;calamity;kelaemeti
calamitoso;calamitous;kelaemetes
calcáreo;calcereous;kaelkeries
calcetín;sock;sak
calcificación;calcification;kaelsefekeisen
calcificarse;calcify;kaelsefai
calcio;calcium;kaelsiem
calco;tracing;treisin
calculado;calculated;kaelkjeleited
calculador;calculating;kaelkjeletin
calculadora;calculator;calculeitor
calcular;calculate;kaelkjeleit
calcular;compute;kemput
calcular;estimate;estemeit
calcular;reckon;reken
calculo;reckoning;rekenin
cálculo;calculation;kaelkjeleisen
cálculo;calculus;kaelkles
caldera;boiler;boiler
caldera;cauldron;koldren
caldero;caldron;kaldren
caldo;bouillon;bujan
caldo;broth;brot
calefacción;heating;hitin
calefactor;blower;blouer
caleidoscopio;kaleidoscope;kelaide
calendario;calendar;kaelender
caléndula;marigold;maeregould
calentador;heater;hiter
calesa;buggy;bagi
caleta;cove;kouveilent
calibrador;caliper;kaeleper
calibrar;calibrate;kaelebreit
calibre;caliber;kaeleber
calidad;grade;greideisen
calidad;quality;kwaleti
cálido;warm;worm
caliente;hot;hat
caliente;randy;raendi
califa;caliph;keilef
caligrafía;script;skript
caligrafía;calligraphy;keligrefi
calistenia;calisthenics;kaeleteniks
cáliz;calyx;keiliks
cáliz;chalice;saeles
caliza;chalk;sok
callado;secretive;sikretiv
callado;silent;sailent
calle;fairway;fer wei
calle;street;strit
callejear;gad;gaed
callejear;galli vant;gaele
callejear;tramp;traemp
callejero;cur;ker
callejero;gad about;gaede baut
callejón;alley;aeli
callo;callus;kaeles
calma;calm;kam
calmante;tranquilizer;traenkwelaizer
calmar;soothe;sud
calor;heat;hit
calor;warmth;wormo
caloría;calorie;kaeleri
calórico;caloric;kelerik
calorímetro;calorimeter;kaelerimeter
calostro;colostrum;kelastrem
calumnia;calumny;kaelemni
calumnia;libel;laibel
calumnia;slander;slaender
calumniar;calumniate;kelumnieit
calumniar;traduce;tredus
calumnioso;slanderous;slaenderes
calva;pate;peit
calvicie;baldness;baelkenes
calvinismo;calvinism;kaelvenizem
calvinista;calvinist;kaelvenizest
calvo;bald;bold
calvo;hairless;herles
calzada;roadway;roudwei
calzado;foot wear;fut wer
calzador;shoehorn;suhorn
calzoncillo;briefs;brif
calzoncillos;drawers;drors
calzones;panties;paentiz
cama;bed;bed
camafeo;cameo;kaemiou
camaleón;chamelon;kemiljen
cámara;innertube;inertub
cámara;camera;kaemere
cámara;chamber;seimber
camarada;conrade;kamraed
camarera;chambermaid;seimber meid
camarera;stewardess;stuerdes
camarero;barman;barmen
camarero;steward;stuerd
camarero;valet;vaelet
camarilla;clique;klik
camarógrafo;cameraman;kaemere men
camarón;prawn;pron
camarote;stateroom;steitrum
cambiador;changer;sanjzer
cambiante;changeable;seindgebel
cambiar;barter;barter
cambiar;sway;swei
cambiar;veer;vir
cambio;change;seindg
camello;camel;kaemel
camilla;stretcher;stretser
caminador;hiker;jaiker
caminar;walk;uolk
caminar por el agua;wade;weid
caminata;hike;jaik
caminata;trudge;tradz
camino;road;roud
camino;path;paeo
camión;truck;trak
camionero;truck driver;trak draiver
camionero;teamster;timster
camioneta;van;van
camisa;shirt;sert
camiseta;t-shirt;tisert
camiseta;undershirt;andersert
camisola;camisole;kaemesoul
campamento;bivouac;bivwaek
campamento;camp;kaemp
campamento;encampment;inkaempment
campana ;bell;bel
campanario;belfry;belfri
campanario;campanile;kaempenili
campaña;campaing;kaempein
campaña;canvass;kaenves
campañista;camper;kaemper
campeón;champion;saempien
campeonato;champion ship;saempien sip
campero;jeep;dzip
campesinado;peasantry;pezentri
campesino;peasant;pezent
campiña;countryside;kuntrisaid
campo;field;fild
camuflaje;camouflage;kaemeflaz
canal;canal;kenael 
canal;channel;saenel
canal;waterway;woterwei
canalizar;canalize;kenaelaiz
canalla;blackguard;blaegerd
canalla;cad;kaed
canalla;swine;swain
canallada;caddish;kaedis
canalón;gutter;guter
canalón;waterspout;woterspaut
canario;canary;keneri
canasta;basket;baesket
cancelación;cancellation;kaenseleisen
cancelar;cancel;kaensel
cáncer;cancer;kaenser
canceroso;cancerous;kaenseres
canciller;chancellor;saenseler
canción;song;son
cancioncilla;ditty;diti
candado;padlock;paedlak
candelero;candle stick;kaendel stik
candidato;candidate;kaendedeit
candidatura;candidacy;kaendedesi
candilejas;foot lights;fut laits
canela;cinnamon;sinemen
cangrejo;crab;kraeb
canguro;kangaroo;kaengeru
caníbal;cannibal;kaenebel
canibalizar;cannibalize;kaenebelaiz
canilla;shin;sin
canino;canine;keinain
canje;swop;swap
canoa;canoe;kenu
canon;canon;kaenen
canónico;canonical;kenanikel
canonizar;canonize;kaenenaiz
canoso;hoary;hori
canotaje;canoeing;kenuin
cansado;weary;wiri
cansancio;weariness;werines
cansar;tire;tair
cantado;sung;san
cantante;singer;siner
cantante;vocalist;voukelest
cantar;sing;sin
cántaro;pitcher;pitser
cantera;quarry;kwori
cantero;stonecutter;stounkater
cantico;canticle;kaentikel
cantico;hymn;him
cantidad;amount;emaunt
cantidad;quantity;kwanteti
cantina;canteen;kaentin
canto;croak;krouk
caña;cane;kein
cáñamo;hemp;hemp
cañería;piping;paipin
cañerías;plumbing;plamin
cañón;cannon;kaenen
cañón;canyon;kaenjen
cañoneo;cannonade;kaeneneid
caoba;mahogany;mehageni
caos;chaos;kei as
caos;shambles;saembelz
caótico;chaotic;kei atik
capa;layer;leier
capacho;hod;had
capacidad;ability;ebileti
capacidad;capability;keipebileti
capacidad;capacity;kepaeseti
caparazón;caparison;kepaeresen
capataz;fore man;fermen
capaz;capable;keipebel
capellán;chaplain;saeplen
capilar;capillary;kaepeleri
capilla;chapel;saepel
capital;capital;kaepetel
capitalismo;capitalism;kaepetelizem
capitalista;capitalist;kaepetelest
capitalizar;capitalize;kaepetelaiz
capitán;skipper;skiper
capitolio;capitol;kaepetel
capitular;capitulate;kepitseleit
capitulo;chapter;saepter
capó;hood;jud
capoc;kapok;keipak
capricho;caprice;kepris
capricho;whim;hwim
capricho;whimsy;hwimzi
caprichoso;capricious;keprises
caprichoso;whimsical;hwimzikel
captar;engage;ingeidz
captor;captor;kaepter
captura;capture;kaeptser
captura;catch;kaets
capucha;hood;hud
capullo;cocoon;kekun
caqui;khaki;kaeki
cara;face;feis
cara pálida;paleface;peilfeis
carabela;caravel;kaerevel
carabina;carbine;karbain
caracol;snail;sneil
caracoles;snails;sneils
carácter;character;kaerikter
caracteres;lettering;letererin
característica;characteristic;kaerikteristik
caracterizar;characterize;kaerikteraiz
caramba;doggone;doggan
caramba;golly;gali
caramba;gosh;gas
carámbano;icicle;aisikel
carambola;carom;kaeremel
caramelo;caramel;kaeremel
caramelo;taffy;taefi
caravana;caravan;kaere vaen
caravana;convoy;kanvoi
carbohidrato;carbohydrate;karbouhaidreit
carbón;coal;koul
carbonato;carbonate;karbe neit
carbonera;bunker;banker
carbonífero;carboniferous;karbeniferes
carbonizar;carbonize;karbenaiz
carbonizarse;char;far
carbono;carbon;karben
carboxilo;carboxyl;karbaksel
carburador;carburetor;karbereiter
carburo;carbide;karbaid
carcaj;quiver;kwiver
carcajada;guffaw;gefo
cárcel;jail;dzeil
cárcel;prison;prizen
carcelero;turnkey;ternki
cardenal;cardinal;kardenel
cardíaco;cardiac;kardiaek
cárdigan;cardigan;kardigan
cardiógrafo;cardiograph;kardiegraef
cardiograma;cardiogram;kardiegraem
cardiología;cardiology;kardiedzi
cardo;thistle;oisel
carey;tortoiseshell;tortesel
carga;load;louad
carga;burden;berden
cargado;laden;leiden
cargado;loaded;louded
cargamento;cargo;kargou
cargamento;lading;leidin
cargar;charge;sarjze
carguero;cargo boat;kargo bout
cariátide;caryatid;kaeriaeted
caricatura;caricature;kaeriketsur
caricatura;cartoon;kartun
caries;caries;kaeriz
carillón;carillon;kaerelan
cariñosamente;lovingly;lavinli
carisma;charisma;kerizme
caritativo;beneficent;benefesent
caritativo;charitable;saeretebel
carmesí;crimson;krimzen
carmín;carmine;karmen
carnal;carnal;karnel
carnaval;carnival;karnevel
carne;meat;mit
carne;flesh;fles
carnero;ram;raem
carnicería;carnage;karnidz
carnicero;butcher;butser
carnívoro;carnivorous;karniveres
caro;expensive;ikspensiv
caroteno;carotene;kaeretin
carótida;carotid;kerated
carpa;carp;karp
carpa;tent;tent
carpeta;folder;foulder
carpintería;woodwork;wudwerk
carpintería;carpentry;karpentri
carpintero;carpenter;karpenter
carpintero;joiner;dzoiner
carrera;career;kerir
carrera;race;reis
carrete;bobbin;baben
carrete;spool;spul
carretera;bypass;baipaes
carretera;hinghroad;hai roud
carretera;hinghway;hai wei
carretilla;wheelbarrow;hwilbaerou
carretilla;barrow;baerou
carretilla;pushcart;puskart
carrito;trolley;troli
carro;car;kar
carro;cart;kart
carroña;carrion;kaerien
carroñero;scavenger;skaevendzer
carruaje;carriage;kaeridz
carrusel;carousel;kaeresel
carta;letter;leter
cartel;poster;pouster
cartel;cartel;kartel
cartelera;billboard;bil bord
cárter;crank case;kraenkkeis
cartera;wallet;ualet
cartera;pocketbook;paketbuk
cartera ;briefcase;brifkeis
carterista;pickpocket;pikelpaket
cartero;mailman;meilmaen
cartero;postman;poustmen
cartílago;gristle;grisel
cartílago;cartilage;kartelidz
cartografía;cartography;kartegraefik
cartón;cardboard;kard bord
cartón;carton;karten
cartucho;cartridge;kartridz
cartulina;pasteboard;peistbord
casa;house;haus
casa;home;houm
casadero;marriageable;maeridzebel
casado;married;maerid
cascabel;rattle;radol
cascabeles;rattles;radols
cascada;waterfall;woterfol
cascada;cascade;kaeskeid
cascanueces;nutcracker;natkraeker
cascar;clobber;klaber
cascara;husk;husk
cascara;shell;sel
cascara;shuck;sak
cascarrabias;cantnkerous;kaentaenkeres
cascarrabias;curmudgeon;kermudgen
casco;helmet;helmet
casco;hoof;huf
casco;hull;hul
casco;shard;sard
casero;homely;haumli
caseta;toolshed;tulsed
casete;cassette;keset
casi;allbut;olbat
casi;almost;olmoust
casi;nearly;nirli
casi;nigh;nai
casilla;pigeonhole;pidzenhoul
casilla;stall;stol
casino;casino;kesinou
caso;case;keis
caspa;dandruff;daendref
caspa;scurf;skerf
casquete;skullcap;skalkaep
casta;caste;kaest
castaña;chest nut;sesnut
castaño;auburn;ebern
castañuela;casta net;kaeste net
castellano;castilian;kaestiljen
castidad;chastity;saesteti
castigar;castigate;kaestegeit
castigar;chasten;seisen
castigar;punish;panis
castigo;punishment;panisment
castigo;retribution;retrebjusen
castillo;castle;kaesel
casto;chaste;seist
castor;beaver;biver
castrar;castrate;kaestreit
castrar;emasculate;imaeskjeleit
casual;random;raendem
casucha;hovel;huvel
casuista;casuist;kaezuest
casuística;casuistry;kaezuestri
casulla;chasuble;saezjubel
cataclismo;cat a clysm;kaeteklizem
catacumbas;catacombs;kaetekoum
